Colour.difference	background	stimuli	ind	batch	sex	variable	of	success	target.same	chick	Colour.difference.s
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1	green	orange	D1	b	female	corr	31	TRUE	FALSE	bD1	-0.7124903518215403
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
1.6	green	orange	D1	b	female	corr	36	TRUE	FALSE	bD1	-0.29911151562319377
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
2.4	green	orange	D1	b	female	corr	39	TRUE	FALSE	bD1	0.2520602659746014
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
4.3	green	orange	D1	b	female	corr	40	TRUE	FALSE	bD1	1.5610932472693653
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1	green	orange	D2	b	female	corr	20	TRUE	FALSE	bD2	-0.7124903518215403
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
1.6	green	orange	D2	b	female	corr	29	TRUE	FALSE	bD2	-0.29911151562319377
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
2.4	green	orange	D2	b	female	corr	33	TRUE	FALSE	bD2	0.2520602659746014
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
4.3	green	orange	D2	b	female	corr	38	TRUE	FALSE	bD2	1.5610932472693653
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1	green	orange	D3	b	female	corr	25	TRUE	FALSE	bD3	-0.7124903518215403
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
1.6	green	orange	D3	b	female	corr	32	TRUE	FALSE	bD3	-0.29911151562319377
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
2.4	green	orange	D3	b	female	corr	34	TRUE	FALSE	bD3	0.2520602659746014
